"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","beepvar3","SID2","A_rude_comp","E_quiet_comp","C_lazy_comp","N_relaxed_comp","N_depressed_comp","E_outgoing_comp","A_kind_comp","C_reliable_comp","N_worried_comp"
"10184",53,4,10,40,1,5,2,4,1,2,5,5,1,38,135,1.30769230769231,3.39622641509434,2.69811320754717,3.58490566037736,1.18867924528302,2.43396226415094,3.97368421052632,3.9811320754717,2.49056603773585
"10187",26,4,10,40,2,4,4,4,1,4,3,3,2,24,138,1.5,3.65384615384615,3.15384615384615,4,1.19230769230769,2.88461538461538,3.31818181818182,3.73076923076923,2.19230769230769
"10188",46,4,10,40,1,2,1,4,1,4,3,4,2,33,139,1.51219512195122,3.21739130434783,2.67391304347826,2.93478260869565,2.41304347826087,2.78260869565217,3.34146341463415,3.6304347826087,2.69565217391304
"10190",16,4,10,40,1,1,1,3,1,5,5,3,2,15,140,1.53846153846154,3.0625,2,3.1875,1.1875,3.125,3.53846153846154,3.75,2.625
"10198",38,4,10,40,1,2,3,5,1,4,4,3,2,29,147,1.11764705882353,3.89473684210526,2.71052631578947,3.13157894736842,1.68421052631579,2.23684210526316,3.14705882352941,4.18421052631579,2.31578947368421
"10206",38,4,10,40,1,4,5,5,1,3,3,3,2,30,155,1.48387096774194,3.28947368421053,2.39473684210526,3.78947368421053,1.28947368421053,2.97368421052632,3.32258064516129,4.13157894736842,1.89473684210526
"10208",47,4,10,40,1.81081081081081,5,1,5,1,1,3.51351351351351,5,3,33,157,1.81081081081081,3.70212765957447,2.42553191489362,4.21276595744681,1.21276595744681,2.59574468085106,3.51351351351351,3.59574468085106,1.87234042553191
"10212",51,4,10,40,1.13793103448276,5,2,3,1,1,4.37931034482759,5,2,36,160,1.13793103448276,3.72549019607843,1.88235294117647,3.72549019607843,1.03921568627451,2.2156862745098,4.37931034482759,4.05882352941176,1.74509803921569
"10213",45,4,10,40,1,3,2,5,1,3,4,4,1,35,161,1.16129032258065,3.33333333333333,2.08888888888889,4,1.17777777777778,2.66666666666667,4.26666666666667,4.22222222222222,1.71111111111111
"10217",59,4,10,40,1.03448275862069,5,1,3,2,1,2.24137931034483,5,2,39,165,1.03507728894174,3.31034482758621,1.74137931034483,2.55172413793103,1.46551724137931,1.67241379310345,2.2627824019025,4.8448275862069,2.62068965517241
"10222",53,4,10,40,1.17142857142857,5,1,5,1,1,2.94285714285714,3,1,35,169,1.17142857142857,3.75471698113208,2.58490566037736,3.62264150943396,1.13207547169811,2.35849056603774,2.94285714285714,3.33962264150943,1.60377358490566
"10227",47,4,10,40,4,3,3,3,4,2,3,3,3,29,172,2.59375,2.72340425531915,2.72340425531915,2.93617021276596,2.82978723404255,2.80851063829787,3.03125,2.95744680851064,2.97872340425532
"10232",34,4,10,40,1,3,1,5,1,4,5,5,1,29,177,1.14718614718615,2.84848484848485,1.78787878787879,3.57575757575758,1.72727272727273,3.06060606060606,3.63203463203463,3.96969696969697,1.84848484848485
"10234",46,4,10,40,3,5,3,2,4,2,3,3,5,33,179,1.85714285714286,4.43478260869565,3.5,2.80434782608696,2.52173913043478,1.8695652173913,2.57142857142857,2.23913043478261,3.02173913043478
"10236",50,4,10,40,1,3,2,3,2,3,1,4,3,32,180,1.30434782608696,2.98,2.22,3.64,1.26,2.9,3.34782608695652,4.22,1.98
"10237",32,4,10,40,1.41666666666667,2,2,4,2,2,3.41666666666667,4,1,30,181,1.41666666666667,3.03125,2.53125,3.46875,1.875,2.4375,3.41666666666667,3.90625,2.21875
"10240",26,4,10,40,1,2,1,1,5,1,4,3,5,22,184,1.17391304347826,2.8,2.92,2.12,3.56,2.08,3.56521739130435,3.92,4.28
"10241",55,4,10,40,1,3,5,4,4,2,2,2,1,38,185,1.13461538461538,3.87272727272727,3.41818181818182,2.69090909090909,3.49090909090909,1.89090909090909,2.23076923076923,3.01818181818182,2.76363636363636
"10245",56,4,10,40,1.7906976744186,5,5,3,2,1,3.30232558139535,1,3,39,189,1.7906976744186,3.39285714285714,3.05357142857143,3.19642857142857,1.78571428571429,2.625,3.30232558139535,3.125,2.17857142857143
"10248",34,4,10,40,2,1,1,4,1,4,4,3,3,29,191,1.51724137931034,3.73529411764706,2.52941176470588,3.70588235294118,1.02941176470588,1.94117647058824,2.27586206896552,3,2.20588235294118
"10251",24,4,10,40,2,2,3,3,1,4,3,4,2,23,194,1.22727272727273,3.16666666666667,2.04166666666667,3.875,1,2.45833333333333,3.5,4.16666666666667,1.20833333333333
"10260",32,4,10,40,3,1,4,5,1,5,4,5,1,16,200,1.51612903225806,2.9375,2.25,4.78125,1.03125,3.34375,2.54838709677419,4.1875,1.84375
"10270",52,4,10,40,1,1,1,3,2,3,3,3,3,36,205,1.18,2.75,2.26923076923077,3.73076923076923,1.34615384615385,3.21153846153846,4.02,4.13461538461539,1.57692307692308
"10272",50,4,10,40,2,3,2,3,2,3,3,4,3,34,207,1.95555555555556,3.7,3.44,2.6,2.26,2.42,3.2,2.96,3.04
"10274",57,4,10,40,1,3,3,2,1,2,5,5,2,37,209,1.225,3.3859649122807,1.66666666666667,3.68421052631579,1.31578947368421,2.47368421052632,4.325,4.54385964912281,2.31578947368421
"10276",32,4,10,40,1,5,1,3,2,3,2,4,3,26,211,1.51423149905123,3.87096774193548,2.16129032258065,2.70967741935484,2.25806451612903,2.19354838709677,2.66793168880455,3.51612903225806,2.64516129032258
"10277",56,4,10,40,1,4,1,2,1,1,5,5,3,38,212,1,3.07142857142857,1.60714285714286,3.82142857142857,1.07142857142857,2.75,4.78846153846154,4.80357142857143,1.41071428571429
"10280",40,4,10,40,1.09677419354839,5,4,5,2,1,4,3,2,31,213,1.09677419354839,3.475,2.025,3.075,2.05,2.35,4,3.975,2.7
"10287",35,4,10,40,1,1,1,1,3,3,5,5,5,28,217,1,3.57142857142857,1.42857142857143,1.85714285714286,3.11428571428571,2.14285714285714,4.04,4.51428571428571,4.57142857142857
"10288",53,4,10,40,1,3,3,4,1,4,4,4,2,37,218,1.17307692307692,3.05660377358491,2.22641509433962,3.69811320754717,1.47169811320755,2.73584905660377,4.23076923076923,3.66037735849057,2.22641509433962
"10289",53,4,10,40,2,2,3,4,1,4,3,5,3,36,219,2.04,3,2.54716981132075,3.07547169811321,1.64150943396226,2.92452830188679,3.22,4.18867924528302,2.84905660377358
"10293",44,4,10,40,2,2,2,3,1,4,3,1,2,37,223,1.20512820512821,3.20454545454545,1.88636363636364,3.5,1.20454545454545,2.79545454545455,3.02564102564103,3.90909090909091,2.29545454545455
"10299",42,4,10,40,1,5,5,5,1,3,1,3,3,30,227,1.8,3.57142857142857,2.71428571428571,4.04761904761905,1.73809523809524,1.73809523809524,1.43333333333333,3.61904761904762,2.0952380952381
"10308",53,4,10,40,1,1,1,5,1,5,5,5,2,33,231,1.06382978723404,2.52830188679245,1.66037735849057,4.41509433962264,1.07547169811321,4.13207547169811,4.61702127659574,4.79245283018868,2.20754716981132
"10310",33,4,10,40,3,5,5,4,2,3,3,3,4,28,233,2.33147321428571,3.03125,2.03125,3.03125,2.21875,3.125,2.44754464285714,3.15625,3.03125
"10311",53,4,10,40,1,5,3,2,3,1,2,3,3,37,234,1.125,2.90566037735849,2.24528301886792,2.79245283018868,1.66037735849057,2.45283018867925,2.66666666666667,3.35849056603774,2.43396226415094
"10313",50,4,10,40,2,5,2,1,5,2,3,4,5,32,236,1.62790697674419,3.94,2.58,2.7,2.58,2.46,3.86046511627907,3.42,3.44
"10314",54,4,10,40,1,3,1,3,1,4,4,4,2,36,237,1.38775510204082,2.64814814814815,2.2962962962963,3.44444444444444,1.46296296296296,3.16666666666667,3.81632653061224,3.94444444444444,2.33333333333333
"10315",47,4,10,40,1,3,3,3,2,3,3,5,3,36,238,1.09090909090909,2.85106382978723,1.78723404255319,2.82978723404255,1.51063829787234,3.38297872340426,3.86363636363636,4.06382978723404,2.06382978723404
"10316",51,4,10,40,1,3,3,5,1,3,3,4,2,36,239,1.45454545454545,3.58823529411765,2.01960784313725,4,1.50980392156863,2.43137254901961,3.09090909090909,3.84313725490196,1.70588235294118
"10317",48,4,10,40,1.89189189189189,4,2,2,1,2,3.59459459459459,3,4,32,240,1.89189189189189,3.36170212765957,2.06382978723404,2.70212765957447,1,2.97872340425532,3.59459459459459,3.31914893617021,3.14893617021277
"10330",38,4,10,40,1,3,3,4,1,4,4,4,2,32,252,1.06224406224406,3.18918918918919,2.18918918918919,4.32432432432432,1.02702702702703,3.37837837837838,3.62653562653563,3.7027027027027,1.59459459459459
"10335",26,4,10,40,1.22222222222222,5,5,3,1,1,3,3,1,24,256,1.22222222222222,3.5,2.38461538461538,3.11538461538462,1.30769230769231,2.07692307692308,3,3.73076923076923,2.65384615384615
"10338",54,4,10,40,1.34782608695652,3,4,4,1,2,2.41304347826087,4,2,37,259,1.34782608695652,3.12962962962963,3.05555555555556,3.38888888888889,1.77777777777778,2.74074074074074,2.41304347826087,3.85185185185185,2.38888888888889
"10342",53,4,10,40,3,5,5,5,1,5,3,5,3,35,262,1.225,4.0377358490566,3,3.71698113207547,1.79245283018868,3.11320754716981,4,4.73584905660377,2.20754716981132
"10347",14,4,10,40,1,3,3,3,2,4,3,3,4,11,265,1,3.57142857142857,3.07142857142857,3,2.57142857142857,2.42857142857143,3.38461538461538,3,3.78571428571429
"10352",43,4,10,40,2,2,3,4,1,5,3,3,3,31,270,1.33333333333333,2.93023255813953,1.7906976744186,3.69767441860465,1.58139534883721,3.46511627906977,3.30952380952381,4.02325581395349,2.67441860465116
"10359",43,4,10,40,1,5,2,3,4,1,5,4,1,28,275,1.3044846577498,3.78048780487805,1.80487804878049,3.36585365853659,1.92682926829268,2.58536585365854,4.74146341463415,4.4390243902439,2.19512195121951
"10360",12,4,10,40,1,5,1,3,1,1,4,5,2,10,276,1,3.09090909090909,2.54545454545455,3.18181818181818,1.09090909090909,2.90909090909091,3.70247933884298,3.81818181818182,2.45454545454545
"10365",54,4,10,40,1.20408163265306,5,5,5,2,1,3.59183673469388,3,2,35,280,1.20408163265306,3.55555555555556,2.12962962962963,3.85185185185185,1.33333333333333,2.57407407407407,3.59183673469388,4.09259259259259,2.55555555555556
"10366",55,4,10,40,1,1,4,5,1,5,5,5,3,35,281,1,3.03636363636364,2.29090909090909,3.98181818181818,1.18181818181818,3.90909090909091,4.81481481481481,4.87272727272727,2.36363636363636
"10372",52,4,10,40,3,3,4,3,2,3,2,2,4,34,287,1.7027027027027,3.76923076923077,3,3.03846153846154,2.25,2.07692307692308,2.51351351351351,3.19230769230769,3.09615384615385
"10378",44,4,10,40,2,1,3,4,1,4,3,3,2,33,290,1.97368421052632,3.38636363636364,2.72727272727273,2.20454545454545,1.93181818181818,2.22727272727273,2.34210526315789,3.61363636363636,3.70454545454545
"10380",42,4,10,40,1,4,3,4,1,2,3,3,1,31,292,1.21621621621622,3.64285714285714,2.54761904761905,3.52380952380952,1.5952380952381,2.4047619047619,2.7027027027027,2.95238095238095,2.14285714285714
"10386",54,4,10,40,2,4,3,4,2,2,4,5,2,35,297,1.93478260869565,3.01851851851852,2.42592592592593,2.88888888888889,2.2962962962963,2.66666666666667,3.60869565217391,4.62962962962963,2.51851851851852
"10389",44,4,10,40,2,4,4,4,1,4,2,4,3,33,299,1.55172413793103,3.5,2.63636363636364,2.86363636363636,1.61363636363636,2.15909090909091,2.48275862068966,3.54545454545455,2.97727272727273
"10397",55,4,10,40,1,2,2,2,2,2,5,5,5,37,305,1.58333333333333,3.45454545454545,2.10909090909091,3.18181818181818,1.89090909090909,2.30909090909091,3.85416666666667,4.29090909090909,2.56363636363636
"10411",44,4,10,40,2,3,2,3,2,4,5,4,2,29,313,1.5,2.93181818181818,2,3.95454545454545,1.52272727272727,3.15909090909091,3.80952380952381,4.22727272727273,2.02272727272727
"10412",30,4,10,40,1,1,1,3,1,4,3,3,1,20,314,1.60714285714286,2.76666666666667,1.23333333333333,2.4,1.2,3.03333333333333,3.39285714285714,3.46666666666667,2.9
"10413",38,4,10,40,2,1,2,4,1,3,4,2,2,25,315,1.17117117117117,3.13513513513514,2.02702702702703,3.86486486486486,1.08108108108108,3.05405405405405,4.48648648648649,4.02702702702703,2.05405405405405
"10415",52,4,10,40,1,1,3,5,1,5,5,5,1,36,317,1.28260869565217,2.69230769230769,2.42307692307692,3.28846153846154,1.25,2.84615384615385,3.32608695652174,4.07692307692308,1.53846153846154
"10429",48,4,10,40,3,3,3,2,2,4,3,5,3,39,326,1.23809523809524,3.60416666666667,1.875,3.6875,1.04166666666667,3.02083333333333,4.40476190476191,4.58333333333333,1.89583333333333
"10432",59,4,10,40,1,5,2,5,1,1,3,5,1,39,328,1.14893617021277,3.25423728813559,2.3728813559322,3.67796610169492,1.06779661016949,2.77966101694915,3.91489361702128,4.71186440677966,1.64406779661017
"10436",28,4,10,40,1,3,3,3,1,3,3,3,3,27,332,1.16592592592593,2.77777777777778,2.33333333333333,3.74074074074074,1,2.59259259259259,3.75111111111111,3.96296296296296,1.59259259259259
"10438",57,4,10,40,1,3,4,5,1,3,4,3,1,37,334,1.11764705882353,3.01754385964912,2.10526315789474,4.21052631578947,1.71929824561404,3.3859649122807,4.11764705882353,4.31578947368421,1.7719298245614
"10441",30,4,10,40,1.09090909090909,5,3,1,3,1,2.68181818181818,4,4,25,337,1.09415584415584,3.67857142857143,2.89285714285714,2.28571428571429,2.92857142857143,2,2.63474025974026,4,3.82142857142857
"10445",40,4,10,40,1,5,1,1,2,1,5,5,3,30,340,1.13888888888889,4.075,2.425,2.5,2.35,2.725,4.72222222222222,4.775,3.525
"10448",52,4,10,40,1,2,3,3,3,3,4,4,3,35,342,1.02311111111111,3.08,2.16,2.98,1.32,2.8,3.83511111111111,4.24,2.36
"10449",47,4,10,40,3,1,3,2,1,5,4,5,2,33,343,1.20512820512821,2.25531914893617,1.87234042553191,3.21276595744681,1.36170212765957,3.46808510638298,3.94871794871795,4.38297872340426,2
"10452",55,4,10,40,1,1,1,5,1,5,3,5,1,38,346,1.41666666666667,3.16363636363636,2.18181818181818,4.4,1.14545454545455,3,2.97959183673469,4.6,1.72727272727273
"10453",30,4,10,40,3,2,2,5,1,4,4,4,1,30,347,2.1304347826087,3.06666666666667,2.6,3.9,1.26666666666667,2.76666666666667,3.39130434782609,3.6,1.93333333333333
"10459",43,4,10,40,1,1,5,4,1,2,4,3,1,30,352,2,3.18604651162791,2.90697674418605,2.6046511627907,2.6046511627907,2.3953488372093,3.92682926829268,3.37209302325581,3.04651162790698
"10466",55,4,10,40,1,5,5,3,3,3,1,3,4,38,358,1.76315789473684,3.6,3.25454545454545,3.32727272727273,1.72727272727273,2.14545454545455,2.21052631578947,3.03636363636364,2.61818181818182
"10472",59,4,10,40,1.04347826086957,5,3,4,1,1,1.47826086956522,5,1,40,362,1.04347826086957,3.22033898305085,2.13559322033898,4.42372881355932,1,2.45762711864407,1.47826086956522,4.72881355932203,1.35593220338983
"10473",30,4,10,40,2,2,2,3,2,3,4,4,3,23,363,2,4.03846153846154,2.73076923076923,2.61538461538462,2.65384615384615,2.19230769230769,3.15789473684211,3.5,2.23076923076923
"10475",20,4,10,40,1,3,2,2,1,3,4,5,3,16,365,1.25,3,1.85,3.9,1.5,3.5,3.84210526315789,4.3,2.55
"10477",33,4,10,40,1.73684210526316,4,3,4,2,2,3,4,2,29,367,1.73684210526316,3.21875,2.59375,3.4375,1.90625,2.71875,3,2.9375,2.4375
"10483",25,4,10,40,2.3125,3,4,2,4,1,3,3,5,22,371,2.3125,2.76,2.88,3.28,1.68,2.4,3,3.28,2.24
"10485",37,4,10,40,1,3,3,3,1,4,3,3,1,23,373,1.60184331797235,2.68571428571429,2.57142857142857,3.62857142857143,1.31428571428571,3.54285714285714,3.65714285714286,3.6,1.88571428571429
"10486",50,4,10,40,1,5,2,4,2,1,5,5,1,39,374,1.41463414634146,3.26530612244898,2.40816326530612,3.44897959183673,1.48979591836735,2.97959183673469,3.29268292682927,3.69387755102041,2
"10490",57,4,10,40,1.45833333333333,3,3,3,1,2,3.33333333333333,3,1,37,377,1.45833333333333,3.29824561403509,2.70175438596491,3.14035087719298,1.15789473684211,2.08771929824561,3.33333333333333,3.10526315789474,1.45614035087719
"10494",56,4,10,40,1,1,1,2,1,5,4,5,2,37,380,1.11978609625668,3.65454545454545,1.54545454545455,3.29090909090909,1.41818181818182,2.27272727272727,4.04171122994652,4.01818181818182,2.38181818181818
"10498",27,4,10,40,2,1,3,3,2,4,3,4,3,21,384,1.18181818181818,3.59259259259259,2.66666666666667,2.81481481481481,1.74074074074074,2.11111111111111,3.36363636363636,4,2.88888888888889
"10509",44,4,10,40,1,3,5,3,4,3,3,3,4,33,389,1.28947368421053,2.72727272727273,3.15909090909091,4.11363636363636,1.36363636363636,3.47727272727273,3.21052631578947,3.93181818181818,2.43181818181818
"10510",42,4,10,40,1,3,2,4,2,4,5,5,2,29,390,1.35135135135135,2.4390243902439,2.19512195121951,3.65853658536585,1.17073170731707,3,3.37837837837838,3.97560975609756,1.95121951219512
"10515",46,4,10,40,1.45161290322581,5,5,4,1,1,2.93548387096774,1,3,32,394,1.45161290322581,3.8695652173913,3.10869565217391,3.47826086956522,1.06521739130435,2.30434782608696,2.93548387096774,3.82608695652174,1.8695652173913
"10517",57,4,10,40,1,3,4,5,1,2,4,4,1,38,396,1.72727272727273,3.82456140350877,3.45614035087719,3.71929824561404,2.14035087719298,2.45614035087719,4.06818181818182,4.03508771929825,1.52631578947368
"10518",13,4,10,40,2,3,3,4,2,4,4,4,3,13,397,1.5,3.53846153846154,3,3.84615384615385,1.69230769230769,2.84615384615385,4.6,4.30769230769231,2.15384615384615
"10526",36,4,10,40,2,2,3,3,2,5,4,3,2,25,402,1.66666666666667,3.44444444444444,2.86111111111111,3.52777777777778,1.77777777777778,2.88888888888889,3.2,3.38888888888889,2.19444444444444
"10528",44,4,10,40,1,3,3,3,1,1,4,3,2,30,403,1.2,3.06818181818182,2.25,3.25,1.36363636363636,2.84090909090909,3.325,3.5,1.63636363636364
"10530",55,4,10,40,1,5,2,3,3,1,2,4,3,36,405,1.72916666666667,3.47272727272727,2.41818181818182,3.65454545454545,1.52727272727273,2.81818181818182,2.91489361702128,4.07272727272727,1.89090909090909
"10535",41,4,10,40,2,2,4,4,1,4,3,4,2,25,408,1.36666666666667,3.46341463414634,2.70731707317073,3.63414634146341,1.82926829268293,2.4390243902439,2.83333333333333,3.21951219512195,2.09756097560976
"10539",51,4,10,40,2.08333333333333,3,2,2,3,2,3.19444444444444,4,3,36,412,2.08333333333333,3.23529411764706,2.58823529411765,3.13725490196078,2.47058823529412,2.49019607843137,3.19444444444444,3.64705882352941,2.74509803921569
"10547",57,4,10,40,1,3,5,5,1,5,5,5,2,39,419,1.54545454545455,3.26315789473684,2.3859649122807,3.6140350877193,1.31578947368421,3.12280701754386,3.81818181818182,4.14035087719298,1.92982456140351
"2",15,1,11,41,1,4,4,3,1,4,5,4,4,13,2,1.25,3.33333333333333,3.66666666666667,3.73333333333333,2.13333333333333,2.93333333333333,4.28571428571429,3.46666666666667,2.66666666666667
"8",52,1,11,41,1,5,4,3,1,1,2.9,3,1,37,7,1,4.15384615384615,2.53846153846154,3.48076923076923,1.65384615384615,2.44230769230769,2.9,4,1.98076923076923
"17",54,1,11,41,1.34090909090909,5,3,5,1,1,3.22727272727273,3,1,36,11,1.34090909090909,2.68518518518519,2.62962962962963,3.46296296296296,1.2962962962963,3.44444444444444,3.22727272727273,4.22222222222222,1.51851851851852
"19",40,1,11,41,2,4,2,4,2,3,3,3,4,32,13,1.88235294117647,3,2.8,3.7,2,3.175,3.61764705882353,3.5,2.175
"23",43,1,11,41,1.16216216216216,5,3,5,1,1,3.75675675675676,3,1,28,16,1.16216216216216,3.37209302325581,1.81395348837209,4.2093023255814,1.13953488372093,3.13953488372093,3.75675675675676,4.09302325581395,1.3953488372093
"26",46,1,11,41,2,2,2,4,1,4,3,4,2,31,17,1.47619047619048,2.78260869565217,2.30434782608696,3.67391304347826,1.19565217391304,3.17391304347826,3.61904761904762,3.84782608695652,2.39130434782609
"27",35,1,11,41,3,1,1,5,1,3,1,5,1,28,18,1.28125,2.45714285714286,2.2,3.82857142857143,1,2.88571428571429,2.70967741935484,4.42857142857143,1.22857142857143
"31",27,1,11,41,1,3,1,5,1,3,3,3,1,23,19,1.4375,2.7037037037037,2.11111111111111,4.33333333333333,1.07407407407407,2.85185185185185,3.75,3.62962962962963,1.07407407407407
"32",48,1,11,41,1,5,2,5,3,2,3,4,4,34,20,1,3.66666666666667,2.47916666666667,3.9375,1.85416666666667,2.97916666666667,3.80952380952381,3.58333333333333,2.33333333333333
"35",56,1,11,41,2,5,1,3,2,1,4,4,4,39,21,1.86666666666667,3.57142857142857,2.01785714285714,3.53571428571429,2.08928571428571,2.53571428571429,4.06818181818182,4.05357142857143,2.75
"37",25,1,11,41,3,5,3,2,4,1,5,2,5,20,23,2,3.68,2.08,2.56,2.28,2.64,3.5,3.2,3.8
"40",44,1,11,41,3,5,5,2,4,1,1,1,4,39,24,1.975,3.97727272727273,3.68181818181818,2.59090909090909,2.06818181818182,1.36363636363636,1.125,1.70454545454545,2.84090909090909
"45",44,1,11,41,2,5,1,1,4,1,2,4,4,37,27,1.675,2.93181818181818,2.54545454545455,3.18181818181818,2.02272727272727,3.02272727272727,3.63414634146341,3.88636363636364,2.81818181818182
"46",17,1,11,41,1.28571428571429,4,3,4,2,2,4.42857142857143,4,3,13,28,1.28571428571429,3.11764705882353,2.52941176470588,3.29411764705882,1.64705882352941,3.05882352941176,4.42857142857143,3.76470588235294,2.70588235294118
"51",45,1,11,41,1,5,1,3,1,1,5,4,1,38,32,1.34090909090909,3.93333333333333,1.68888888888889,3.93333333333333,1.08888888888889,2.37777777777778,4.52272727272727,3.95555555555556,1.91111111111111
"53",36,1,11,41,1,4,3,4,2,3,4,4,2,32,34,1.46666666666667,3.33333333333333,2.63888888888889,3.47222222222222,2.52777777777778,3,3.96666666666667,3.63888888888889,2.61111111111111
"54",45,1,11,41,1,3,1,3,1,3,5,5,1,39,35,1.02702702702703,3.26666666666667,1.17777777777778,3.62222222222222,1.02222222222222,2.82222222222222,4.05405405405405,4.4,1.31111111111111
"56",33,1,11,41,1,1,3,2,1,4,3,3,3,22,36,1.12121212121212,2.63636363636364,2.09090909090909,2.72727272727273,1.48484848484848,2.84848484848485,3.15151515151515,3.27272727272727,3.42424242424242
"57",26,1,11,41,1.30434782608696,4,1,5,1,1,3.91304347826087,5,2,20,37,1.30434782608696,3.26923076923077,3.03846153846154,4.15384615384615,1.23076923076923,3.34615384615385,3.91304347826087,3.5,1.73076923076923
"60",33,1,11,41,3,5,5,4,1,2,3,3,1,30,39,1.70967741935484,3.57575757575758,2.24242424242424,2.6969696969697,1.96969696969697,2.57575757575758,3.67741935483871,3.78787878787879,2.3030303030303
"61",34,1,11,41,1,2,2,3,1,5,4,4,1,29,40,1.37037037037037,2.64705882352941,2.47058823529412,3.41176470588235,1.23529411764706,3.23529411764706,3.25925925925926,3.58823529411765,2
"74",43,1,11,41,1,5,3,3,2,1,3.75,3,3,32,49,1,4.04651162790698,1.3953488372093,3.23255813953488,1.23255813953488,2.06976744186047,3.75,3.13953488372093,2
"80",30,1,11,41,1.88,4,3,4,3,1,4,2,2,27,52,1.88,3.16666666666667,2.56666666666667,3.06666666666667,3.2,2.36666666666667,4,3.36666666666667,3.23333333333333
